,slice_file_name,fsID,start,end,salience,fold,classID,Class,filelocation
2247,58857-2-0-13.wav,58857,6.5,10.5,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\58857-2-0-13.wav
2248,58857-2-0-14.wav,58857,7,11,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\58857-2-0-14.wav
2249,58857-2-0-16.wav,58857,8,12,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\58857-2-0-16.wav
2250,58857-2-0-25.wav,58857,12.5,16.5,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\58857-2-0-25.wav
2251,58857-2-0-7.wav,58857,3.5,7.5,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\58857-2-0-7.wav
2252,58857-2-0-8.wav,58857,4,8,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\58857-2-0-8.wav
2253,59037-2-0-6.wav,59037,3,7,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\59037-2-0-6.wav
2254,59037-2-1-2.wav,59037,24.445803,28.445803,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\59037-2-1-2.wav
2255,59037-2-1-3.wav,59037,24.945803,28.945803,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\59037-2-1-3.wav
2256,59037-2-2-0.wav,59037,60.488901,63.030452,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\59037-2-2-0.wav
2257,59037-2-3-0.wav,59037,69.702022,72.434189,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\59037-2-3-0.wav
2258,59037-2-4-3.wav,59037,76.094507,80.094507,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\59037-2-4-3.wav
2259,59037-2-4-5.wav,59037,77.094507,81.094507,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\59037-2-4-5.wav
2260,59037-2-4-8.wav,59037,78.594507,82.594507,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\59037-2-4-8.wav
2261,60591-2-0-11.wav,60591,5.5,9.5,1,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\60591-2-0-11.wav
2262,60591-2-0-12.wav,60591,6,10,1,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\60591-2-0-12.wav
2263,60591-2-0-15.wav,60591,7.5,11.5,1,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\60591-2-0-15.wav
2264,60591-2-0-16.wav,60591,8,12,1,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\60591-2-0-16.wav
2265,60591-2-0-2.wav,60591,1,5,1,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\60591-2-0-2.wav
2266,60591-2-0-4.wav,60591,2,6,1,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\60591-2-0-4.wav
2267,60591-2-0-7.wav,60591,3.5,7.5,1,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\60591-2-0-7.wav
2268,60591-2-0-8.wav,60591,4,8,1,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\60591-2-0-8.wav
2269,60935-2-0-0.wav,60935,0,4,1,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\60935-2-0-0.wav
2270,60935-2-0-11.wav,60935,5.5,9.5,1,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\60935-2-0-11.wav
2271,60935-2-0-12.wav,60935,6,10,1,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\60935-2-0-12.wav
2272,60935-2-0-13.wav,60935,6.5,10.5,1,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\60935-2-0-13.wav
2273,60935-2-0-14.wav,60935,7,11,1,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\60935-2-0-14.wav
2274,60935-2-0-15.wav,60935,7.5,11.5,1,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\60935-2-0-15.wav
2275,60935-2-0-4.wav,60935,2,6,1,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\60935-2-0-4.wav
2276,60935-2-0-9.wav,60935,4.5,8.5,1,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\60935-2-0-9.wav
2277,61503-2-0-0.wav,61503,0,4,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\61503-2-0-0.wav
2278,61503-2-0-2.wav,61503,1,5,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\61503-2-0-2.wav
2279,61503-2-0-3.wav,61503,1.5,5.5,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\61503-2-0-3.wav
2280,61503-2-0-5.wav,61503,2.5,6.5,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\61503-2-0-5.wav
2281,61503-2-0-6.wav,61503,3,7,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\61503-2-0-6.wav
2282,61503-2-0-7.wav,61503,3.5,7.5,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\61503-2-0-7.wav
2283,61503-2-0-8.wav,61503,4,8,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\61503-2-0-8.wav
2284,61503-2-0-9.wav,61503,4.5,8.5,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\61503-2-0-9.wav
2285,66619-2-0-0.wav,66619,18.004678,22.004678,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\66619-2-0-0.wav
2286,66619-2-0-1.wav,66619,18.504678,22.504678,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\66619-2-0-1.wav
2287,66619-2-0-11.wav,66619,23.504678,27.504678,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\66619-2-0-11.wav
2288,66619-2-0-18.wav,66619,27.004678,31.004678,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\66619-2-0-18.wav
2289,66619-2-0-22.wav,66619,29.004678,33.004678,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\66619-2-0-22.wav
2290,66619-2-0-5.wav,66619,20.504678,24.504678,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\66619-2-0-5.wav
2291,66619-2-0-6.wav,66619,21.004678,25.004678,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\66619-2-0-6.wav
2292,66619-2-0-7.wav,66619,21.504678,25.504678,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\66619-2-0-7.wav
2293,6902-2-0-12.wav,6902,6,10,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\6902-2-0-12.wav
2294,6902-2-0-18.wav,6902,9,13,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\6902-2-0-18.wav
2295,6902-2-0-26.wav,6902,13,17,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\6902-2-0-26.wav
2296,6902-2-0-4.wav,6902,2,6,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\6902-2-0-4.wav
2297,6902-2-0-5.wav,6902,2.5,6.5,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\6902-2-0-5.wav
2298,6902-2-0-7.wav,6902,3.5,7.5,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\6902-2-0-7.wav
2299,6902-2-0-9.wav,6902,4.5,8.5,1,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\6902-2-0-9.wav
2300,69962-2-0-11.wav,69962,5.5,9.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\69962-2-0-11.wav
2301,69962-2-0-15.wav,69962,7.5,11.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\69962-2-0-15.wav
2302,69962-2-0-16.wav,69962,8,12,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\69962-2-0-16.wav
2303,69962-2-0-17.wav,69962,8.5,12.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\69962-2-0-17.wav
2304,69962-2-0-2.wav,69962,1,5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\69962-2-0-2.wav
2305,69962-2-0-20.wav,69962,10,14,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\69962-2-0-20.wav
2306,69962-2-0-22.wav,69962,11,15,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\69962-2-0-22.wav
2307,69962-2-0-25.wav,69962,12.5,16.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\69962-2-0-25.wav
2308,71173-2-0-103.wav,71173,51.5,55.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\71173-2-0-103.wav
2309,71173-2-0-13.wav,71173,6.5,10.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\71173-2-0-13.wav
2310,71173-2-0-17.wav,71173,8.5,12.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\71173-2-0-17.wav
2311,71173-2-0-21.wav,71173,10.5,14.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\71173-2-0-21.wav
2312,71173-2-0-24.wav,71173,12,16,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\71173-2-0-24.wav
2313,71173-2-0-69.wav,71173,34.5,38.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\71173-2-0-69.wav
2314,71173-2-0-71.wav,71173,35.5,39.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\71173-2-0-71.wav
2315,71173-2-0-88.wav,71173,44,48,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\71173-2-0-88.wav
2316,72015-2-0-0.wav,72015,0,4,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\72015-2-0-0.wav
2317,72015-2-0-1.wav,72015,0.5,4.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\72015-2-0-1.wav
2318,72015-2-0-2.wav,72015,1,5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\72015-2-0-2.wav
2319,72015-2-0-3.wav,72015,1.5,5.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\72015-2-0-3.wav
2320,72015-2-0-4.wav,72015,2,6,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\72015-2-0-4.wav
2321,72015-2-0-5.wav,72015,2.5,6.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\72015-2-0-5.wav
2322,76221-2-0-0.wav,76221,0,4,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\76221-2-0-0.wav
2323,76221-2-0-1.wav,76221,0.5,4.5,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\76221-2-0-1.wav
2324,76221-2-0-10.wav,76221,5,9,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\76221-2-0-10.wav
2325,76221-2-0-2.wav,76221,1,5,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\76221-2-0-2.wav
2326,76221-2-0-3.wav,76221,1.5,5.5,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\76221-2-0-3.wav
2327,76221-2-0-4.wav,76221,2,6,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\76221-2-0-4.wav
2328,76221-2-0-5.wav,76221,2.5,6.5,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\76221-2-0-5.wav
2329,76221-2-0-6.wav,76221,3,7,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\76221-2-0-6.wav
2330,76266-2-0-40.wav,76266,20,24,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\76266-2-0-40.wav
2331,76266-2-0-46.wav,76266,23,27,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\76266-2-0-46.wav
2332,76266-2-0-50.wav,76266,25,29,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\76266-2-0-50.wav
2333,76266-2-0-55.wav,76266,27.5,31.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\76266-2-0-55.wav
2334,76266-2-0-7.wav,76266,3.5,7.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\76266-2-0-7.wav
2335,76266-2-0-76.wav,76266,38,42,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\76266-2-0-76.wav
2336,76266-2-0-80.wav,76266,40,44,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\76266-2-0-80.wav
2337,76266-2-0-91.wav,76266,45.5,49.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\76266-2-0-91.wav
2338,80806-2-0-0.wav,80806,0,4,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\80806-2-0-0.wav
2339,80806-2-0-1.wav,80806,0.5,4.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\80806-2-0-1.wav
2340,80806-2-0-10.wav,80806,5,9,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\80806-2-0-10.wav
2341,80806-2-0-2.wav,80806,1,5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\80806-2-0-2.wav
2342,80806-2-0-3.wav,80806,1.5,5.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\80806-2-0-3.wav
2343,80806-2-0-4.wav,80806,2,6,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\80806-2-0-4.wav
2344,80806-2-0-5.wav,80806,2.5,6.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\80806-2-0-5.wav
2345,80806-2-0-7.wav,80806,3.5,7.5,2,5,2,children_playing,C:\Users\gubba\Downloads\archive\fold5\80806-2-0-7.wav
2346,81787-2-0-0.wav,81787,0,4,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\81787-2-0-0.wav
2347,81787-2-0-14.wav,81787,7,11,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\81787-2-0-14.wav
2348,81787-2-0-23.wav,81787,11.5,15.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\81787-2-0-23.wav
2349,81787-2-0-35.wav,81787,17.5,21.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\81787-2-0-35.wav
2350,81787-2-0-39.wav,81787,19.5,23.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\81787-2-0-39.wav
2351,81787-2-0-4.wav,81787,2,6,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\81787-2-0-4.wav
2352,81787-2-0-48.wav,81787,24,28,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\81787-2-0-48.wav
2353,81787-2-0-49.wav,81787,24.5,28.5,2,8,2,children_playing,C:\Users\gubba\Downloads\archive\fold8\81787-2-0-49.wav
2354,81788-2-0-12.wav,81788,6,10,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\81788-2-0-12.wav
2355,81788-2-0-14.wav,81788,7,11,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\81788-2-0-14.wav
2356,81788-2-0-16.wav,81788,8,12,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\81788-2-0-16.wav
2357,81788-2-0-35.wav,81788,17.5,21.5,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\81788-2-0-35.wav
2358,81788-2-0-44.wav,81788,22,26,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\81788-2-0-44.wav
2359,81788-2-0-51.wav,81788,25.5,29.5,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\81788-2-0-51.wav
2360,81788-2-0-69.wav,81788,34.5,38.5,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\81788-2-0-69.wav
2361,82368-2-0-0.wav,82368,0,4,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\82368-2-0-0.wav
2362,82368-2-0-1.wav,82368,0.5,4.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\82368-2-0-1.wav
2363,82368-2-0-10.wav,82368,5,9,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\82368-2-0-10.wav
2364,82368-2-0-17.wav,82368,8.5,12.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\82368-2-0-17.wav
2365,82368-2-0-23.wav,82368,11.5,15.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\82368-2-0-23.wav
2366,82368-2-0-25.wav,82368,12.5,16.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\82368-2-0-25.wav
2367,82368-2-0-30.wav,82368,15,19,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\82368-2-0-30.wav
2368,82368-2-0-7.wav,82368,3.5,7.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\82368-2-0-7.wav
2369,84143-2-0-10.wav,84143,5,9,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\84143-2-0-10.wav
2370,84143-2-0-12.wav,84143,6,10,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\84143-2-0-12.wav
2371,84143-2-0-13.wav,84143,6.5,10.5,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\84143-2-0-13.wav
2372,84143-2-0-14.wav,84143,7,11,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\84143-2-0-14.wav
2373,84143-2-0-15.wav,84143,7.5,11.5,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\84143-2-0-15.wav
2374,84143-2-0-32.wav,84143,16,20,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\84143-2-0-32.wav
2375,84143-2-0-38.wav,84143,19,23,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\84143-2-0-38.wav
2376,84143-2-0-7.wav,84143,3.5,7.5,2,7,2,children_playing,C:\Users\gubba\Downloads\archive\fold7\84143-2-0-7.wav
2377,84359-2-0-0.wav,84359,0,4,2,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\84359-2-0-0.wav
2378,84359-2-0-1.wav,84359,0.5,4.5,2,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\84359-2-0-1.wav
2379,84359-2-0-2.wav,84359,1,5,2,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\84359-2-0-2.wav
2380,84359-2-0-5.wav,84359,2.5,6.5,2,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\84359-2-0-5.wav
2381,84359-2-0-6.wav,84359,3,7,2,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\84359-2-0-6.wav
2382,84359-2-0-8.wav,84359,4,8,2,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\84359-2-0-8.wav
2383,84359-2-0-9.wav,84359,4.5,8.5,2,2,2,children_playing,C:\Users\gubba\Downloads\archive\fold2\84359-2-0-9.wav
2384,85249-2-0-10.wav,85249,5,9,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\85249-2-0-10.wav
2385,85249-2-0-14.wav,85249,7,11,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\85249-2-0-14.wav
2386,85249-2-0-25.wav,85249,12.5,16.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\85249-2-0-25.wav
2387,85249-2-0-29.wav,85249,14.5,18.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\85249-2-0-29.wav
2388,85249-2-0-61.wav,85249,30.5,34.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\85249-2-0-61.wav
2389,85249-2-0-62.wav,85249,31,35,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\85249-2-0-62.wav
2390,85249-2-0-68.wav,85249,34,38,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\85249-2-0-68.wav
2391,85249-2-0-79.wav,85249,39.5,43.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\85249-2-0-79.wav
2392,88569-2-0-14.wav,88569,7,11,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\88569-2-0-14.wav
2393,88569-2-0-21.wav,88569,10.5,14.5,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\88569-2-0-21.wav
2394,88569-2-0-36.wav,88569,18,22,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\88569-2-0-36.wav
2395,88569-2-0-54.wav,88569,27,31,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\88569-2-0-54.wav
2396,88569-2-0-67.wav,88569,33.5,37.5,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\88569-2-0-67.wav
2397,88569-2-0-77.wav,88569,38.5,42.5,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\88569-2-0-77.wav
2398,88569-2-0-85.wav,88569,42.5,46.5,2,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\88569-2-0-85.wav
2399,9223-2-0-10.wav,9223,5,9,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\9223-2-0-10.wav
2400,9223-2-0-15.wav,9223,7.5,11.5,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\9223-2-0-15.wav
2401,9223-2-0-17.wav,9223,8.5,12.5,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\9223-2-0-17.wav
2402,9223-2-0-2.wav,9223,1,5,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\9223-2-0-2.wav
2403,9223-2-0-4.wav,9223,2,6,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\9223-2-0-4.wav
2404,9223-2-0-5.wav,9223,2.5,6.5,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\9223-2-0-5.wav
2405,9223-2-0-9.wav,9223,4.5,8.5,1,3,2,children_playing,C:\Users\gubba\Downloads\archive\fold3\9223-2-0-9.wav
2406,97317-2-0-22.wav,97317,11,15,1,1,2,children_playing,C:\Users\gubba\Downloads\archive\fold1\97317-2-0-22.wav
2407,97317-2-0-23.wav,97317,11.5,15.5,1,1,2,children_playing,C:\Users\gubba\Downloads\archive\fold1\97317-2-0-23.wav
2408,97317-2-0-25.wav,97317,12.5,16.5,1,1,2,children_playing,C:\Users\gubba\Downloads\archive\fold1\97317-2-0-25.wav
2409,97317-2-0-28.wav,97317,14,18,1,1,2,children_playing,C:\Users\gubba\Downloads\archive\fold1\97317-2-0-28.wav
2410,97317-2-0-34.wav,97317,17,21,1,1,2,children_playing,C:\Users\gubba\Downloads\archive\fold1\97317-2-0-34.wav
2411,97317-2-0-36.wav,97317,18,22,1,1,2,children_playing,C:\Users\gubba\Downloads\archive\fold1\97317-2-0-36.wav
2412,97317-2-0-5.wav,97317,2.5,6.5,1,1,2,children_playing,C:\Users\gubba\Downloads\archive\fold1\97317-2-0-5.wav
2413,97331-2-0-13.wav,97331,6.5,10.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\97331-2-0-13.wav
2414,97331-2-0-17.wav,97331,8.5,12.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\97331-2-0-17.wav
2415,97331-2-0-20.wav,97331,10,14,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\97331-2-0-20.wav
2416,97331-2-0-35.wav,97331,17.5,21.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\97331-2-0-35.wav
2417,97331-2-0-50.wav,97331,25,29,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\97331-2-0-50.wav
2418,97331-2-0-55.wav,97331,27.5,31.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\97331-2-0-55.wav
2419,97331-2-0-59.wav,97331,29.5,33.5,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\97331-2-0-59.wav
2420,97331-2-0-98.wav,97331,49,53,1,6,2,children_playing,C:\Users\gubba\Downloads\archive\fold6\97331-2-0-98.wav
2421,99500-2-0-1.wav,99500,0.5,4.5,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\99500-2-0-1.wav
2422,99500-2-0-11.wav,99500,5.5,9.5,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\99500-2-0-11.wav
2423,99500-2-0-2.wav,99500,1,5,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\99500-2-0-2.wav
2424,99500-2-0-23.wav,99500,11.5,15.5,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\99500-2-0-23.wav
2425,99500-2-0-29.wav,99500,14.5,18.5,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\99500-2-0-29.wav
2426,99500-2-0-39.wav,99500,19.5,23.5,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\99500-2-0-39.wav
2427,99500-2-0-41.wav,99500,20.5,24.5,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\99500-2-0-41.wav
2428,99500-2-0-50.wav,99500,25,29,2,9,2,children_playing,C:\Users\gubba\Downloads\archive\fold9\99500-2-0-50.wav
2429,100032-3-0-0.wav,100032,0,0.317551,1,5,3,dog_bark,C:\Users\gubba\Downloads\archive\fold5\100032-3-0-0.wav
2430,100652-3-0-0.wav,100652,0,4,1,2,3,dog_bark,C:\Users\gubba\Downloads\archive\fold2\100652-3-0-0.wav
2431,100652-3-0-1.wav,100652,0.5,4.5,1,2,3,dog_bark,C:\Users\gubba\Downloads\archive\fold2\100652-3-0-1.wav
2432,100652-3-0-2.wav,100652,1,5,1,2,3,dog_bark,C:\Users\gubba\Downloads\archive\fold2\100652-3-0-2.wav
2433,100652-3-0-3.wav,100652,1.5,5.5,1,2,3,dog_bark,C:\Users\gubba\Downloads\archive\fold2\100652-3-0-3.wav
2434,100795-3-0-0.wav,100795,0.19179,4.19179,1,10,3,dog_bark,C:\Users\gubba\Downloads\archive\fold10\100795-3-0-0.wav
2435,100795-3-1-0.wav,100795,13.059155,17.059155,1,10,3,dog_bark,C:\Users\gubba\Downloads\archive\fold10\100795-3-1-0.wav
2436,100795-3-1-1.wav,100795,13.559155,17.559155,1,10,3,dog_bark,C:\Users\gubba\Downloads\archive\fold10\100795-3-1-1.wav
2437,100795-3-1-2.wav,100795,14.059155,18.059155,1,10,3,dog_bark,C:\Users\gubba\Downloads\archive\fold10\100795-3-1-2.wav
2438,101281-3-0-0.wav,101281,0.341333,4.341333,2,6,3,dog_bark,C:\Users\gubba\Downloads\archive\fold6\101281-3-0-0.wav
2439,101281-3-0-14.wav,101281,7.341333,11.341333,2,6,3,dog_bark,C:\Users\gubba\Downloads\archive\fold6\101281-3-0-14.wav
2440,101281-3-0-5.wav,101281,2.841333,6.841333,2,6,3,dog_bark,C:\Users\gubba\Downloads\archive\fold6\101281-3-0-5.wav
2441,101415-3-0-2.wav,101415,1,5,1,1,3,dog_bark,C:\Users\gubba\Downloads\archive\fold1\101415-3-0-2.wav
2442,101415-3-0-3.wav,101415,1.5,5.5,1,1,3,dog_bark,C:\Users\gubba\Downloads\archive\fold1\101415-3-0-3.wav
2443,101415-3-0-8.wav,101415,4,8,1,1,3,dog_bark,C:\Users\gubba\Downloads\archive\fold1\101415-3-0-8.wav
2444,102102-3-0-0.wav,102102,1.573952,4.673824,2,4,3,dog_bark,C:\Users\gubba\Downloads\archive\fold4\102102-3-0-0.wav
2445,102103-3-0-0.wav,102103,1.97603,2.508892,2,10,3,dog_bark,C:\Users\gubba\Downloads\archive\fold10\102103-3-0-0.wav
2446,102103-3-1-0.wav,102103,4.179637,4.568182,2,10,3,dog_bark,C:\Users\gubba\Downloads\archive\fold10\102103-3-1-0.wav
